date,team,player,role,MP,FG,FGA,FG_PCT,FG3,FG3A,FG3_PCT,FT,FTA,FT_PCT,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS
2017-01-04T22:30:00,Golden State Warriors,Shaun Livingston,Reserve,17.283333333333335,4,6,0.667,0,0,,1,1,1.0,1,3,4,1,0,0,2,0,9,1.0
2017-01-04T22:30:00,Golden State Warriors,David West,Reserve,13.216666666666667,2,2,1.0,0,0,,0,0,,1,3,4,1,1,0,1,2,4,0.0
2017-01-04T22:30:00,Golden State Warriors,Ian Clark,Reserve,11.183333333333335,2,5,0.4,1,3,0.33299999999999996,0,0,,0,0,0,1,0,0,0,1,5,5.0
2017-01-04T22:30:00,Golden State Warriors,Kevon Looney,Reserve,4.066666666666666,0,1,0.0,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-3.0
2017-01-04T22:30:00,Los Angeles Clippers,Austin Rivers,Starter,44.73333333333333,10,16,0.625,2,4,0.5,6,7,0.857,0,4,4,7,1,1,4,3,28,7.0
2017-01-04T22:30:00,Los Angeles Clippers,DeAndre Jordan,Starter,37.61666666666667,7,10,0.7,0,0,,4,11,0.364,4,16,20,0,0,2,2,3,18,10.0
2017-01-04T22:30:00,Los Angeles Clippers,J.J. Redick,Starter,37.61666666666667,5,13,0.385,2,8,0.25,7,8,0.875,0,3,3,2,0,0,1,1,19,13.0
2017-01-04T22:30:00,Los Angeles Clippers,Raymond Felton,Starter,36.6,4,9,0.444,0,0,,3,4,0.75,0,4,4,6,4,0,2,3,11,9.0
2017-01-04T22:30:00,Los Angeles Clippers,Luc Mbah a Moute,Starter,27.45,3,5,0.6,1,1,1.0,2,3,0.667,1,3,4,2,0,1,0,2,9,5.0
2017-01-04T22:30:00,Golden State Warriors,Draymond Green,Starter,30.5,3,6,0.5,2,4,0.5,1,3,0.33299999999999996,1,6,7,11,3,1,2,5,9,4.0
2017-01-04T22:30:00,Portland Trail Blazers,Meyers Leonard,Reserve,11.183333333333335,1,2,0.5,0,0,,5,6,0.833,0,1,1,0,1,1,1,1,7,-9.0
2017-01-04T22:30:00,Portland Trail Blazers,Shabazz Napier,Reserve,12.2,2,4,0.5,1,2,0.5,1,2,0.5,0,0,0,1,1,0,2,1,6,1.0
2017-01-04T22:30:00,Portland Trail Blazers,Evan Turner,Reserve,30.5,5,10,0.5,1,2,0.5,0,0,,0,3,3,2,0,0,2,4,11,9.0
2017-01-04T22:30:00,Miami Heat,Goran Dragić,Starter,30.5,5,12,0.41700000000000004,0,2,0.0,9,9,1.0,0,1,1,7,2,0,2,1,19,22.0
2017-01-04T22:30:00,Miami Heat,Rodney McGruder,Starter,24.4,1,5,0.2,0,3,0.0,1,2,0.5,1,5,6,2,1,0,0,0,3,7.0
2017-01-04T22:30:00,Miami Heat,Willie Reed,Starter,23.38333333333333,3,6,0.5,0,0,,0,0,,0,4,4,0,1,2,1,3,6,7.0
2017-01-04T22:30:00,Miami Heat,Luke Babbitt,Starter,16.266666666666666,3,4,0.75,3,3,1.0,0,0,,0,4,4,0,0,0,2,3,9,13.0
2017-01-04T22:30:00,Miami Heat,Tyler Johnson,Reserve,30.5,7,11,0.636,2,4,0.5,7,9,0.778,3,3,6,2,1,2,2,1,23,-13.0
2017-01-04T22:30:00,Miami Heat,James Johnson,Reserve,25.41666666666667,4,8,0.5,2,3,0.667,4,4,1.0,2,4,6,6,0,3,3,6,14,10.0
2017-01-04T22:30:00,Miami Heat,Wayne Ellington,Reserve,24.4,4,8,0.5,4,5,0.8,1,1,1.0,0,0,0,0,1,1,0,0,13,-14.0
2017-01-04T22:30:00,Miami Heat,Udonis Haslem,Reserve,18.3,2,3,0.667,0,0,,3,4,0.75,1,2,3,2,0,1,2,4,7,-13.0
2017-01-04T22:30:00,Miami Heat,Dion Waiters,Reserve,9.15,2,4,0.5,0,1,0.0,0,0,,0,1,1,1,0,0,3,1,4,-12.0
2017-01-04T22:30:00,Portland Trail Blazers,CJ McCollum,Starter,38.63333333333333,13,31,0.419,4,11,0.364,5,5,1.0,2,7,9,5,0,2,5,4,35,-7.0
2017-01-04T22:30:00,Memphis Grizzlies,Marc Gasol,Starter,36.6,9,16,0.563,2,4,0.5,3,3,1.0,1,3,4,6,2,1,2,2,23,-18.0
2017-01-04T22:30:00,Sacramento Kings,Matt Barnes,Starter,33.55,5,9,0.556,2,4,0.5,0,0,,1,6,7,5,0,1,4,5,12,-22.0
2017-01-04T22:30:00,Sacramento Kings,DeMarcus Cousins,Starter,31.516666666666666,4,15,0.267,0,4,0.0,5,8,0.625,0,6,6,4,2,0,1,5,13,-27.0
2017-01-04T22:30:00,Sacramento Kings,Darren Collison,Starter,26.43333333333333,4,11,0.364,1,1,1.0,1,1,1.0,0,2,2,3,0,1,1,3,10,-11.0
2017-01-04T22:30:00,Sacramento Kings,Kosta Koufos,Starter,15.25,2,2,1.0,0,0,,2,2,1.0,1,3,4,2,1,1,1,1,6,12.0
2017-01-04T22:30:00,Sacramento Kings,Ben McLemore,Starter,5.083333333333333,0,3,0.0,0,1,0.0,0,0,,0,0,0,0,0,0,0,0,0,-7.0
2017-01-04T22:30:00,Sacramento Kings,Garrett Temple,Reserve,31.516666666666666,7,11,0.636,0,4,0.0,1,1,1.0,0,0,0,2,3,0,1,3,15,5.0
2017-01-04T22:30:00,Sacramento Kings,Arron Afflalo,Reserve,31.516666666666666,5,8,0.625,3,3,1.0,2,2,1.0,0,1,1,1,0,0,3,4,15,-8.0
2017-01-04T22:30:00,Sacramento Kings,Ty Lawson,Reserve,29.48333333333333,7,11,0.636,1,1,1.0,0,0,,0,0,0,6,1,0,4,3,15,12.0
2017-01-04T22:30:00,Sacramento Kings,Anthony Tolliver,Reserve,28.466666666666665,5,6,0.833,1,2,0.5,3,3,1.0,0,3,3,2,0,0,1,3,14,16.0
2017-01-04T22:30:00,Sacramento Kings,Willie Cauley-Stein,Reserve,6.1,1,2,0.5,0,0,,0,0,,2,1,3,1,1,0,0,1,2,5.0
2017-01-04T22:30:00,Portland Trail Blazers,Allen Crabbe,Starter,36.6,4,11,0.364,2,4,0.5,8,8,1.0,0,3,3,5,0,0,1,2,18,-4.0
2017-01-04T22:30:00,Portland Trail Blazers,Al-Farouq Aminu,Starter,33.55,4,7,0.5710000000000001,2,3,0.667,2,2,1.0,1,6,7,5,2,0,4,6,12,-1.0
2017-01-04T22:30:00,Portland Trail Blazers,Mason Plumlee,Starter,32.53333333333333,6,12,0.5,0,1,0.0,4,5,0.8,3,7,10,4,3,1,0,2,16,4.0
2017-01-04T22:30:00,Portland Trail Blazers,Maurice Harkless,Starter,30.5,4,9,0.444,2,3,0.667,0,0,,3,4,7,1,1,1,2,5,10,-11.0
2017-01-04T22:30:00,Los Angeles Clippers,Jamal Crawford,Reserve,26.43333333333333,6,12,0.5,3,6,0.5,7,7,1.0,0,1,1,4,0,1,3,2,22,14.0
2017-01-04T22:30:00,Los Angeles Clippers,Marreese Speights,Reserve,13.216666666666667,1,6,0.16699999999999998,1,4,0.25,2,2,1.0,2,4,6,2,0,0,1,5,5,3.0
2017-01-04T22:30:00,Golden State Warriors,Kevin Durant,Starter,37.61666666666667,9,16,0.563,3,8,0.375,9,9,1.0,0,5,5,4,2,3,2,3,30,22.0
2017-01-04T22:30:00,Los Angeles Clippers,Alan Anderson,Reserve,5.083333333333333,0,0,,0,0,,1,3,0.33299999999999996,0,0,0,0,0,0,0,1,1,-6.0
2017-01-04T22:30:00,Los Angeles Clippers,Brandon Bass,Reserve,4.066666666666666,0,1,0.0,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-7.0
2017-01-04T22:30:00,Los Angeles Clippers,Wesley Johnson,Reserve,6.1,1,1,1.0,0,0,,0,0,,0,1,1,0,0,0,0,2,2,-3.0
2017-01-04T22:30:00,Golden State Warriors,JaVale McGee,Reserve,2.033333333333333,0,1,0.0,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-6.0
2017-01-05T19:00:00,Brooklyn Nets,Caris LeVert,Reserve,21.35,2,3,0.667,2,3,0.667,0,0,,1,1,2,1,1,0,0,1,6,4.0
2017-01-05T19:00:00,Brooklyn Nets,Justin Hamilton,Reserve,22.36666666666667,6,9,0.667,4,5,0.8,0,0,,2,6,8,0,1,1,0,0,16,20.0
2017-01-05T19:00:00,Brooklyn Nets,Sean Kilpatrick,Reserve,24.4,4,12,0.33299999999999996,1,4,0.25,4,6,0.667,0,8,8,5,1,1,1,2,13,5.0
2017-01-05T19:00:00,Brooklyn Nets,Luis Scola,Reserve,24.4,3,7,0.429,1,3,0.33299999999999996,0,0,,1,2,3,2,0,0,1,3,7,6.0
2017-01-05T19:00:00,Brooklyn Nets,Spencer Dinwiddie,Reserve,32.53333333333333,4,7,0.5710000000000001,1,1,1.0,4,4,1.0,1,2,3,3,1,2,1,3,13,2.0
2017-01-05T19:00:00,Brooklyn Nets,Bojan Bogdanović,Starter,12.2,1,7,0.14300000000000002,1,4,0.25,0,0,,0,1,1,2,0,0,1,0,3,-22.0
2017-01-05T19:00:00,Brooklyn Nets,Isaiah Whitehead,Starter,12.2,3,7,0.429,1,2,0.5,0,0,,0,2,2,1,0,1,1,3,7,-13.0
2017-01-05T19:00:00,Brooklyn Nets,Trevor Booker,Starter,19.316666666666666,7,11,0.636,2,2,1.0,0,0,,2,4,6,0,0,0,2,0,16,-29.0
2017-01-05T19:00:00,Indiana Pacers,Kevin Séraphin,Reserve,15.25,4,8,0.5,0,0,,0,0,,2,1,3,0,0,0,0,1,8,-18.0
2017-01-05T19:00:00,Brooklyn Nets,Randy Foye,Reserve,14.233333333333333,0,3,0.0,0,3,0.0,1,1,1.0,0,3,3,3,1,0,2,0,1,6.0
2017-01-05T19:00:00,Indiana Pacers,Aaron Brooks,Reserve,17.283333333333335,4,7,0.5710000000000001,1,3,0.33299999999999996,0,0,,0,0,0,2,0,1,0,1,9,-20.0
2017-01-05T19:00:00,Indiana Pacers,C.J. Miles,Reserve,17.283333333333335,3,6,0.5,2,4,0.5,0,0,,0,2,2,0,0,0,1,1,8,-20.0
2017-01-05T19:00:00,Indiana Pacers,Monta Ellis,Reserve,20.33333333333333,1,3,0.33299999999999996,0,0,,0,0,,0,1,1,1,0,0,1,2,2,-18.0
2017-01-05T19:00:00,Indiana Pacers,Glenn Robinson,Starter,25.41666666666667,3,5,0.6,0,2,0.0,2,3,0.667,2,4,6,1,1,0,1,1,8,32.0
2017-01-05T19:00:00,Indiana Pacers,Jeff Teague,Starter,30.5,9,13,0.6920000000000001,2,2,1.0,1,1,1.0,0,7,7,15,1,1,3,0,21,32.0
2017-01-05T19:00:00,Indiana Pacers,Paul George,Starter,30.5,10,18,0.556,2,4,0.5,4,6,0.667,0,1,1,3,3,0,0,0,26,34.0
2017-01-05T19:00:00,Indiana Pacers,Myles Turner,Starter,32.53333333333333,9,15,0.6,2,2,1.0,5,5,1.0,3,12,15,0,1,5,0,1,25,33.0
2017-01-05T19:00:00,Brooklyn Nets,Brook Lopez,Starter,25.41666666666667,5,14,0.35700000000000004,1,5,0.2,1,2,0.5,0,6,6,3,0,1,2,2,12,-21.0
2017-01-05T19:00:00,Indiana Pacers,Thaddeus Young,Starter,32.53333333333333,3,10,0.3,1,3,0.33299999999999996,3,4,0.75,0,6,6,1,0,2,0,3,10,28.0
2017-01-05T19:00:00,Brooklyn Nets,Anthony Bennett,Reserve,3.05,2,2,1.0,1,1,1.0,0,0,,0,1,1,0,0,0,0,0,5,0.0
2017-01-05T19:00:00,Indiana Pacers,Joe Young,Reserve,1.0166666666666666,0,3,0.0,0,2,0.0,0,0,,0,1,1,0,0,0,0,0,0,-2.0
2017-01-05T19:00:00,Indiana Pacers,Al Jefferson,Reserve,13.216666666666667,2,5,0.4,0,0,,0,0,,0,2,2,0,0,0,0,2,4,-19.0
2017-01-05T19:00:00,Brooklyn Nets,Joe Harris,Starter,26.43333333333333,4,8,0.5,2,5,0.4,0,0,,1,1,2,2,0,2,2,3,10,-18.0
2017-01-05T19:00:00,Indiana Pacers,Lavoy Allen,Reserve,1.0166666666666666,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,0,0,-2.0
2017-01-05T19:30:00,Toronto Raptors,Kyle Lowry,Starter,41.68333333333333,10,17,0.588,4,8,0.5,9,11,0.818,1,5,6,5,3,0,2,2,33,9.0
2017-01-05T19:30:00,Detroit Pistons,Darrun Hilliard,Reserve,15.25,0,6,0.0,0,3,0.0,0,0,,0,0,0,3,0,0,1,2,0,5.0
2017-01-05T19:30:00,Detroit Pistons,Ish Smith,Reserve,18.3,1,6,0.16699999999999998,0,1,0.0,0,0,,0,5,5,2,0,2,0,2,2,0.0
2017-01-05T19:30:00,Detroit Pistons,Boban Marjanović,Reserve,22.36666666666667,3,4,0.75,0,0,,9,11,0.818,9,10,19,0,0,1,3,0,15,12.0
2017-01-05T19:30:00,Detroit Pistons,Tobias Harris,Reserve,30.5,10,16,0.625,3,8,0.375,2,2,1.0,0,2,2,1,1,0,0,2,25,4.0
2017-01-05T19:30:00,Detroit Pistons,Jon Leuer,Starter,21.35,3,6,0.5,2,3,0.667,0,0,,1,5,6,1,0,0,1,4,8,-8.0
2017-01-05T19:30:00,Detroit Pistons,Andre Drummond,Starter,25.41666666666667,7,15,0.467,0,0,,2,3,0.667,2,6,8,0,0,1,0,5,16,-8.0
2017-01-05T19:30:00,Detroit Pistons,Reggie Jackson,Starter,29.48333333333333,7,15,0.467,1,2,0.5,7,8,0.875,1,0,1,11,0,0,1,3,22,1.0
2017-01-05T19:30:00,Detroit Pistons,Stanley Johnson,Reserve,8.133333333333333,0,2,0.0,0,1,0.0,0,0,,0,2,2,0,0,1,0,1,0,-6.0
2017-01-05T19:30:00,Detroit Pistons,Marcus Morris,Starter,36.6,5,15,0.33299999999999996,3,6,0.5,7,8,0.875,3,8,11,3,0,1,0,3,20,9.0
2017-01-05T19:30:00,Toronto Raptors,Norman Powell,Reserve,8.133333333333333,0,4,0.0,0,0,,0,0,,1,1,2,0,0,0,0,1,0,-3.0
2017-01-05T19:30:00,Toronto Raptors,Cory Joseph,Reserve,18.3,1,8,0.125,0,0,,1,1,1.0,2,1,3,3,2,0,0,2,3,-1.0
2017-01-05T19:30:00,Toronto Raptors,Terrence Ross,Reserve,30.5,5,12,0.41700000000000004,2,8,0.25,0,0,,0,0,0,1,0,2,0,2,12,8.0
2017-01-05T19:30:00,Toronto Raptors,Lucas Nogueira,Starter,25.41666666666667,2,5,0.4,0,0,,0,2,0.0,5,1,6,3,1,2,1,4,4,4.0
2017-01-05T19:30:00,Toronto Raptors,Jonas Valančiūnas,Starter,30.5,7,11,0.636,0,0,,4,4,1.0,8,5,13,0,0,0,0,3,18,7.0
2017-01-05T19:30:00,Toronto Raptors,DeMar DeRozan,Starter,36.6,8,26,0.308,0,1,0.0,7,10,0.7,2,5,7,2,2,1,1,2,23,8.0
2017-01-05T19:30:00,Toronto Raptors,DeMarre Carroll,Starter,38.63333333333333,3,6,0.5,2,4,0.5,0,0,,1,3,4,0,2,0,0,3,8,18.0
2017-01-05T19:30:00,Detroit Pistons,Kentavious Caldwell-Pope,Starter,32.53333333333333,3,12,0.25,1,4,0.25,0,0,,0,2,2,3,1,0,1,1,7,-4.0
2017-01-05T19:30:00,Toronto Raptors,Jakob Poeltl,Reserve,6.1,0,0,,0,0,,0,0,,0,1,1,0,0,1,0,0,0,-5.0
2017-01-05T19:30:00,Charlotte Hornets,Kemba Walker,Starter,35.583333333333336,12,24,0.5,4,9,0.444,4,5,0.8,1,6,7,5,0,0,3,4,32,15.0
2017-01-05T19:30:00,Utah Jazz,Rudy Gobert,Starter,35.583333333333336,3,10,0.3,0,0,,9,10,0.9,7,9,16,0,0,3,2,3,15,-8.0
2017-01-05T19:30:00,Charlotte Hornets,Marco Belinelli,Reserve,20.33333333333333,0,6,0.0,0,0,,5,6,0.833,0,2,2,1,2,0,0,2,5,-2.0
2017-01-05T19:30:00,Utah Jazz,Rodney Hood,Starter,35.583333333333336,3,10,0.3,1,5,0.2,0,0,,0,2,2,3,0,1,0,1,7,-8.0
2017-01-05T19:30:00,Utah Jazz,Gordon Hayward,Starter,33.55,6,12,0.5,2,4,0.5,2,2,1.0,2,2,4,2,0,0,4,3,16,-14.0
2017-01-05T19:30:00,Utah Jazz,Shelvin Mack,Starter,30.5,7,9,0.778,1,1,1.0,2,2,1.0,1,3,4,2,1,0,4,3,17,-7.0
2017-01-05T19:30:00,Utah Jazz,Derrick Favors,Starter,26.43333333333333,4,10,0.4,0,0,,1,2,0.5,1,7,8,1,1,0,3,1,9,2.0
2017-01-05T19:30:00,Utah Jazz,Joe Ingles,Reserve,25.41666666666667,3,6,0.5,0,3,0.0,0,0,,0,6,6,3,0,0,1,5,6,-11.0
2017-01-05T19:30:00,Utah Jazz,Joe Johnson,Reserve,19.316666666666666,3,6,0.5,0,1,0.0,2,2,1.0,0,3,3,2,0,0,1,2,8,8.0
2017-01-05T19:30:00,Utah Jazz,Dante Exum,Reserve,14.233333333333333,1,3,0.33299999999999996,0,2,0.0,0,0,,0,0,0,2,0,0,0,3,2,1.0
2017-01-05T19:30:00,Utah Jazz,Trey Lyles,Reserve,11.183333333333335,3,6,0.5,3,4,0.75,0,0,,1,1,2,0,0,0,3,1,9,-2.0
2017-01-05T19:30:00,Utah Jazz,Alec Burks,Reserve,3.05,1,1,1.0,0,0,,2,3,0.667,0,1,1,0,0,0,0,0,4,-2.0
2017-01-05T19:30:00,Utah Jazz,Boris Diaw,Reserve,3.05,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,0,0,1.0
2017-01-05T19:30:00,Charlotte Hornets,Jeremy Lamb,Reserve,13.216666666666667,1,7,0.14300000000000002,0,3,0.0,0,0,,0,1,1,0,1,0,0,3,2,-26.0
2017-01-05T19:30:00,Charlotte Hornets,Frank Kaminsky,Reserve,19.316666666666666,3,6,0.5,1,2,0.5,0,0,,0,4,4,0,0,0,0,2,7,-15.0
2017-01-05T19:30:00,Charlotte Hornets,Ramon Sessions,Reserve,22.36666666666667,3,8,0.375,0,2,0.0,0,0,,0,1,1,3,1,0,0,1,6,2.0
2017-01-05T19:30:00,Charlotte Hornets,Spencer Hawes,Reserve,28.466666666666665,6,13,0.462,3,5,0.6,3,3,1.0,0,4,4,3,0,1,0,3,18,-2.0
2017-01-05T19:30:00,Charlotte Hornets,Roy Hibbert,Starter,18.3,3,3,1.0,0,0,,2,2,1.0,2,4,6,1,0,3,0,4,8,-1.0
2017-01-05T19:30:00,Toronto Raptors,Pascal Siakam,Reserve,3.05,0,2,0.0,0,0,,0,0,,1,2,3,0,0,0,0,0,0,-5.0
2017-01-05T19:30:00,Charlotte Hornets,Nicolas Batum,Starter,25.41666666666667,1,8,0.125,0,2,0.0,7,7,1.0,0,4,4,5,0,0,2,2,9,7.0
2017-01-05T19:30:00,Charlotte Hornets,Michael Kidd-Gilchrist,Starter,27.45,2,5,0.4,0,0,,4,4,1.0,4,9,13,0,0,0,0,2,8,1.0
2017-01-05T19:30:00,Charlotte Hornets,Marvin Williams,Starter,29.48333333333333,6,11,0.545,2,3,0.667,5,7,0.7140000000000001,1,6,7,2,0,1,0,0,19,16.0
2017-01-05T20:00:00,Atlanta Hawks,Paul Millsap,Starter,33.55,6,19,0.316,1,4,0.25,4,4,1.0,0,10,10,4,2,1,2,1,17,7.0
2017-01-05T20:00:00,Houston Rockets,Eric Gordon,Reserve,28.466666666666665,8,20,0.4,5,10,0.5,1,1,1.0,0,5,5,3,0,0,1,2,22,1.0
2017-01-05T20:00:00,Houston Rockets,Montrezl Harrell,Reserve,29.48333333333333,4,7,0.5710000000000001,0,0,,0,3,0.0,2,6,8,3,0,0,1,4,8,-4.0
2017-01-05T20:00:00,Houston Rockets,Nenê Hilário,Starter,16.266666666666666,6,6,1.0,0,0,,6,10,0.6,0,3,3,1,1,0,0,4,18,12.0
2017-01-05T20:00:00,Oklahoma City Thunder,Russell Westbrook,Starter,37.61666666666667,16,34,0.47100000000000003,8,15,0.5329999999999999,9,11,0.818,1,7,8,5,2,0,5,2,49,2.0
2017-01-05T20:00:00,Oklahoma City Thunder,Andre Roberson,Starter,35.583333333333336,6,11,0.545,0,3,0.0,2,2,1.0,5,4,9,0,0,2,0,4,14,4.0
2017-01-05T20:00:00,Oklahoma City Thunder,Steven Adams,Starter,29.48333333333333,2,6,0.33299999999999996,0,0,,4,4,1.0,1,7,8,3,2,2,2,2,8,-7.0
2017-01-05T20:00:00,Oklahoma City Thunder,Domantas Sabonis,Starter,22.36666666666667,3,5,0.6,0,0,,0,0,,0,3,3,1,1,2,0,3,6,1.0
2017-01-05T20:00:00,Oklahoma City Thunder,Jerami Grant,Reserve,22.36666666666667,1,5,0.2,0,1,0.0,0,0,,0,4,4,2,0,2,0,3,2,-3.0
2017-01-05T20:00:00,Oklahoma City Thunder,Victor Oladipo,Starter,41.68333333333333,6,16,0.375,4,9,0.444,1,2,0.5,2,5,7,2,1,0,1,3,17,-9.0
2017-01-05T20:00:00,Oklahoma City Thunder,Álex Abrines,Reserve,17.283333333333335,1,2,0.5,0,1,0.0,1,2,0.5,1,1,2,0,0,0,0,2,3,1.0
2017-01-05T20:00:00,Houston Rockets,James Harden,Starter,38.63333333333333,6,16,0.375,2,7,0.28600000000000003,12,14,0.857,1,7,8,12,1,1,6,2,26,2.0
2017-01-05T20:00:00,Houston Rockets,Trevor Ariza,Starter,35.583333333333336,4,14,0.28600000000000003,2,8,0.25,0,0,,1,2,3,1,1,1,0,1,10,0.0
2017-01-05T20:00:00,Houston Rockets,Ryan Anderson,Starter,31.516666666666666,5,11,0.455,2,7,0.28600000000000003,0,0,,2,2,4,1,0,0,0,1,12,3.0
2017-01-05T20:00:00,Houston Rockets,Patrick Beverley,Starter,31.516666666666666,4,6,0.667,3,4,0.75,0,0,,2,6,8,3,2,0,1,5,11,1.0
2017-01-05T20:00:00,Oklahoma City Thunder,Semaj Christon,Reserve,12.2,1,4,0.25,0,1,0.0,0,0,,0,0,0,1,0,0,0,0,2,-4.0
2017-01-05T20:00:00,Houston Rockets,Corey Brewer,Reserve,12.2,1,2,0.5,0,1,0.0,0,0,,0,2,2,2,0,1,0,0,2,2.0
2017-01-05T20:00:00,Oklahoma City Thunder,Enes Kanter,Reserve,22.36666666666667,5,8,0.625,0,0,,5,6,0.833,6,7,13,1,0,1,1,2,15,5.0
2017-01-05T20:00:00,Houston Rockets,Sam Dekker,Reserve,16.266666666666666,3,4,0.75,1,2,0.5,2,2,1.0,1,1,2,1,1,0,0,1,9,-7.0
2017-01-05T20:00:00,Atlanta Hawks,Kris Humphries,Reserve,10.166666666666666,1,4,0.25,0,1,0.0,0,0,,0,2,2,0,0,0,1,2,2,2.0
2017-01-05T20:00:00,New Orleans Pelicans,Jrue Holiday,Starter,35.583333333333336,5,13,0.385,4,6,0.667,4,4,1.0,0,2,2,5,1,0,4,2,18,-9.0
2017-01-05T20:00:00,New Orleans Pelicans,Terrence Jones,Reserve,29.48333333333333,6,12,0.5,0,0,,0,1,0.0,4,7,11,1,1,3,3,0,12,-2.0
2017-01-05T20:00:00,New Orleans Pelicans,Solomon Hill,Starter,21.35,1,4,0.25,1,3,0.33299999999999996,0,0,,0,3,3,1,0,0,1,1,3,-6.0
2017-01-05T20:00:00,New Orleans Pelicans,Dante Cunningham,Starter,27.45,2,4,0.5,1,3,0.33299999999999996,0,0,,0,5,5,1,1,0,1,1,5,-4.0
2017-01-05T20:00:00,New Orleans Pelicans,Buddy Hield,Starter,30.5,5,16,0.313,4,9,0.444,1,1,1.0,2,5,7,4,1,0,0,2,15,-17.0
2017-01-05T20:00:00,New Orleans Pelicans,E'Twaun Moore,Reserve,27.45,3,11,0.273,2,6,0.33299999999999996,0,0,,1,1,2,0,0,1,1,4,8,0.0
2017-01-05T20:00:00,New Orleans Pelicans,Anthony Davis,Starter,36.6,7,20,0.35,0,0,,6,8,0.75,7,11,18,3,2,0,3,5,20,-1.0
2017-01-05T20:00:00,New Orleans Pelicans,Langston Galloway,Reserve,18.3,2,7,0.28600000000000003,2,6,0.33299999999999996,0,0,,1,1,2,1,2,0,0,3,6,10.0
2017-01-05T20:00:00,Atlanta Hawks,Dennis Schröder,Starter,33.55,8,18,0.444,2,5,0.4,5,6,0.833,3,3,6,4,1,0,4,1,23,0.0
2017-01-05T20:00:00,Atlanta Hawks,Dwight Howard,Starter,29.48333333333333,5,8,0.625,0,0,,2,4,0.5,4,8,12,1,0,1,1,3,12,2.0
2017-01-05T20:00:00,Atlanta Hawks,Kent Bazemore,Starter,21.35,1,4,0.25,0,0,,0,0,,0,3,3,1,0,0,1,3,2,0.0
2017-01-05T20:00:00,Atlanta Hawks,Tim Hardaway,Reserve,25.41666666666667,5,12,0.41700000000000004,4,7,0.5710000000000001,0,0,,0,6,6,0,1,0,0,0,14,7.0
2017-01-05T20:00:00,Atlanta Hawks,Malcolm Delaney,Reserve,19.316666666666666,2,6,0.33299999999999996,0,2,0.0,3,3,1.0,0,3,3,8,3,0,3,0,7,-2.0
2017-01-05T20:00:00,Atlanta Hawks,Mike Muscala,Reserve,19.316666666666666,4,9,0.444,1,1,1.0,0,0,,4,2,6,0,1,1,0,1,9,1.0
2017-01-05T20:00:00,Atlanta Hawks,DeAndre' Bembry,Reserve,14.233333333333333,3,4,0.75,0,1,0.0,0,0,,0,1,1,0,0,0,0,1,6,-6.0
2017-01-05T20:00:00,Atlanta Hawks,Thabo Sefolosha,Starter,32.53333333333333,3,6,0.5,1,2,0.5,0,0,,1,5,6,5,1,3,2,2,7,14.0
2017-01-05T20:00:00,New Orleans Pelicans,Tyreke Evans,Reserve,12.2,3,6,0.5,1,2,0.5,0,0,,0,2,2,3,0,0,2,0,7,4.0
2017-01-05T20:30:00,Dallas Mavericks,Dorian Finney-Smith,Starter,16.266666666666666,2,4,0.5,0,1,0.0,0,0,,1,0,1,0,0,1,0,0,4,-3.0
2017-01-05T20:30:00,Phoenix Suns,Brandon Knight,Reserve,26.43333333333333,6,11,0.545,1,1,1.0,4,4,1.0,2,0,2,2,1,0,0,3,17,5.0
2017-01-05T20:30:00,Dallas Mavericks,Harrison Barnes,Starter,38.63333333333333,8,13,0.615,0,0,,3,4,0.75,2,4,6,2,1,1,0,0,19,1.0
2017-01-05T20:30:00,Dallas Mavericks,Wesley Matthews,Starter,35.583333333333336,3,12,0.25,1,8,0.125,2,2,1.0,0,2,2,2,1,2,2,2,9,-5.0
2017-01-05T20:30:00,Dallas Mavericks,Dirk Nowitzki,Starter,27.45,5,14,0.35700000000000004,3,7,0.429,0,0,,1,6,7,3,0,1,1,5,13,-13.0
2017-01-05T20:30:00,Dallas Mavericks,Nicolás Brussino,Reserve,10.166666666666666,0,2,0.0,0,2,0.0,0,0,,1,1,2,1,1,0,0,0,0,-5.0
2017-01-05T20:30:00,Phoenix Suns,Alex Len,Reserve,17.283333333333335,6,12,0.5,0,0,,2,2,1.0,5,2,7,0,0,1,2,2,14,-2.0
2017-01-05T20:30:00,Phoenix Suns,Leandro Barbosa,Reserve,13.216666666666667,1,7,0.14300000000000002,1,2,0.5,2,2,1.0,0,1,1,1,1,0,0,4,5,-1.0
2017-01-05T20:30:00,Dallas Mavericks,Seth Curry,Reserve,25.41666666666667,6,9,0.667,1,3,0.33299999999999996,3,4,0.75,0,1,1,0,0,0,1,4,16,5.0
2017-01-05T20:30:00,Dallas Mavericks,Pierre Jackson,Reserve,2.033333333333333,0,2,0.0,0,0,,0,0,,0,0,0,0,0,0,1,1,0,-5.0
2017-01-05T20:30:00,Dallas Mavericks,Dwight Powell,Reserve,9.15,1,4,0.25,0,0,,0,0,,2,3,5,0,0,1,1,1,2,-5.0
